timestamp,cat_x,cat_y,cat_z,laser_x,laser_y,laser_z,engagement_indicator,time_since_engagement,distance_to_boundary_x,distance_to_boundary_z
35.81372,0.2492667,-0.7740105,1.268158,-0.322,-0.821,1.404,0,509.5219,0.772,0.9559999
35.93182,0.2399929,-0.7730672,1.270302,-0.324,-0.821,1.404,0,509.6219,0.774,0.9559999
36.05829,0.2375297,-0.7732401,1.272326,-0.324,-0.821,1.404,0,509.7219,0.774,0.9559999
36.15845,0.2381364,-0.7732619,1.272093,-0.324,-0.821,1.404,0,509.8219,0.774,0.9559999
36.40802,0.2246125,-0.7731643,1.276528,-0.259,-0.821,1.588,0,509.9219,0.709,0.7719998
36.53699,0.2226866,-0.7727602,1.277861,-0.252,-0.821,1.614,0,510.0219,0.702,0.7459999
36.65106,0.2230245,-0.7726676,1.277353,-0.252,-0.821,1.614,0,510.1219,0.702,0.7459999
36.75928,0.2232153,-0.7727687,1.276843,-0.251,-0.821,1.618,0,510.2219,0.701,0.7419999
36.86578,0.2227937,-0.7729694,1.276822,-0.251,-0.821,1.62,0,510.3219,0.701,0.7399999
37.01031,0.2222464,-0.7731479,1.276894,-0.175,-0.821,1.633,0,510.4219,0.625,0.7269999
37.12073,0.2263756,-0.7736546,1.273017,-0.175,-0.821,1.633,0,510.5219,0.625,0.7269999
37.23743,0.2319496,-0.7744681,1.274745,-0.175,-0.821,1.635,0,510.6219,0.625,0.7249999
37.33789,0.2322166,-0.7742376,1.275324,-0.173,-0.821,1.639,0,510.722,0.623,0.7209998
37.51624,0.2456778,-0.7741057,1.278572,-0.149,-0.821,1.749,0,510.822,0.599,0.6109999
37.62128,0.2468701,-0.7742536,1.27815,-0.147,-0.821,1.77,0,510.922,0.597,0.5899999
37.7821,0.2471932,-0.774082,1.277808,-0.132,-0.821,1.811,0,511.022,0.582,0.5489999
37.97101,0.2481542,-0.770237,1.286702,-0.067,-0.821,1.841,0,511.122,0.517,0.5189999
38.12836,0.2473726,-0.7696027,1.287148,-0.034,-0.821,1.853,0,511.222,0.484,0.5069999
38.24231,0.2402376,-0.7687166,1.292954,-0.026,-0.821,1.856,0,511.322,0.476,0.5039999
38.34375,0.2394391,-0.7695432,1.293121,-0.026,-0.821,1.857,0,511.422,0.476,0.5029999
38.45221,0.2413949,-0.7699394,1.291424,-0.023,-0.821,1.857,0,511.522,0.473,0.5029999
38.56,0.2416329,-0.7702619,1.290329,-0.022,-0.821,1.857,0,511.622,0.472,0.5029999
38.68945,0.242054,-0.7703565,1.289623,-0.022,-0.821,1.857,0,511.722,0.472,0.5029999
38.86102,0.2421551,-0.7707511,1.289197,-0.104,-0.821,1.848,0,511.822,0.554,0.5119998
38.96631,0.2426247,-0.7711039,1.288646,-0.121,-0.821,1.841,0,511.922,0.571,0.5189999
39.08905,0.2424862,-0.7714486,1.289587,-0.122,-0.821,1.841,0,512.022,0.572,0.5189999
39.20239,0.2410211,-0.7723506,1.292546,-0.122,-0.821,1.841,0,512.122,0.572,0.5189999
39.59167,0.2399255,-0.7741559,1.294447,-0.141,-0.821,1.659,0,512.222,0.591,0.7009999
39.74414,0.241185,-0.7746675,1.294507,-0.138,-0.821,1.602,0,512.322,0.588,0.7579999
39.88177,0.2417251,-0.7751586,1.294565,-0.134,-0.821,1.563,0,512.4219,0.584,0.7969999
40.0415,0.2432339,-0.7742686,1.298272,-0.13,-0.821,1.505,0,512.5219,0.58,0.8549999
40.16962,0.2424855,-0.7731035,1.298983,-0.125,-0.821,1.447,0,512.6219,0.575,0.9129999
40.28583,0.2429602,-0.7726473,1.29851,-0.124,-0.821,1.418,0,512.7219,0.574,0.9419999
40.39191,0.2438882,-0.7726043,1.298508,-0.124,-0.821,1.412,0,512.8218,0.574,0.948
40.495,0.2445004,-0.7708325,1.299932,-0.122,-0.821,1.412,0,512.9218,0.572,0.948
40.60364,0.2420177,-0.7677042,1.298005,-0.122,-0.821,1.412,0,513.0218,0.572,0.948
40.71161,0.2424525,-0.7675261,1.29592,-0.122,-0.821,1.412,0,513.1218,0.572,0.948
40.8244,0.2442977,-0.7680714,1.295031,-0.122,-0.821,1.412,0,513.2217,0.572,0.948
40.9942,0.2450683,-0.7678875,1.294229,-0.149,-0.821,1.482,0,513.3217,0.599,0.8779999
41.12646,0.2454527,-0.7678981,1.293807,-0.154,-0.821,1.553,0,513.4217,0.604,0.8069999
41.23309,0.245587,-0.7680833,1.293384,-0.153,-0.821,1.558,0,513.5217,0.603,0.8019999
41.35803,0.2444025,-0.7690728,1.29206,-0.152,-0.821,1.576,0,513.6216,0.602,0.7839999
41.46075,0.2430018,-0.7696222,1.292569,-0.152,-0.821,1.587,0,513.7216,0.602,0.7729999
41.67377,0.2446137,-0.7704127,1.290869,-0.126,-0.821,1.747,0,513.8216,0.576,0.6129999
41.78503,0.2446499,-0.770406,1.290621,-0.126,-0.821,1.752,0,513.9216,0.576,0.6079999
41.89874,0.2449153,-0.7707506,1.290791,-0.126,-0.821,1.753,0,514.0215,0.576,0.6069999
42.16711,0.2396793,-0.7713535,1.290396,-0.126,-0.821,1.846,0,514.1215,0.576,0.5139999
42.28009,0.2398846,-0.7714611,1.290029,-0.12,-0.821,1.856,0,514.2215,0.57,0.5039999
42.42004,0.2359379,-0.766133,1.290553,-0.081,-0.821,1.907,0,514.3215,0.531,0.4529999
42.52863,0.1668785,-0.7219325,1.316322,-0.074,-0.821,1.908,0,514.4214,0.524,0.4519999
42.65375,0.03728788,-0.743799,1.357939,-0.053,-0.821,1.911,0,514.5214,0.503,0.4489999
42.78174,0.008923305,-0.7563452,1.398404,-0.043,-0.821,1.911,0,514.6214,0.493,0.4489999
42.97845,0.02352189,-0.7601073,1.380681,0.031,-0.821,1.921,0,514.7214,0.419,0.4389999
43.27649,0.07862989,-0.7555277,1.371268,0.143,-0.821,1.924,0,514.8214,0.307,0.4359999
43.60986,0.1796449,-0.769087,1.372765,0.387,-0.821,1.914,0,514.9213,0.06299999,0.4459999
43.83197,0.1762007,-0.7692909,1.374721,0.493,-0.821,1.912,0,515.0213,0.04300001,0.448
43.93646,0.1735349,-0.7659115,1.386349,0.497,-0.821,1.913,0,515.1213,0.04700002,0.4469999
44.04926,0.2620663,-0.752607,1.40181,0.503,-0.821,1.916,0,515.2213,0.05300003,0.4439999
44.15466,0.35895,-0.7476401,1.388023,0.507,-0.821,1.917,0,515.3212,0.05700004,0.4429998
44.33289,0.5164939,-0.7388066,1.369024,0.401,-0.821,1.936,0,515.4212,0.04899999,0.4239999
44.44232,0.5467554,-0.7380638,1.392934,0.401,-0.821,1.936,0,515.5212,0.04899999,0.4239999
44.77545,0.5918761,-0.7772713,1.4731,0.671,-0.821,1.647,0,515.6212,0.221,0.7129999
45.10876,0.5769485,-0.774653,1.47512,1.055,-0.821,1.227,0,515.7211,0.605,0.897
45.30145,0.5741946,-0.7725748,1.478992,1.152,-0.821,1.037,0,515.8211,0.702,0.7069999
45.40509,0.5912259,-0.7540401,1.444197,1.152,-0.821,1.037,0,515.9211,0.702,0.7069999
45.51062,0.6323963,-0.737525,1.38941,1.152,-0.821,1.037,0,516.0211,0.702,0.7069999
45.69464,0.7640724,-0.7437867,1.304591,1.274,-0.821,0.639,0,516.121,0.8240001,0.309
45.80463,0.7820475,-0.743621,1.270351,1.274,-0.821,0.639,0,516.221,0.8240001,0.309
46.18677,0.7778484,-0.7502033,1.269321,0.324,-0.821,1.285,0,516.321,0.126,0.9549999
46.29059,0.7764372,-0.7515231,1.273889,0.323,-0.821,1.288,0,516.421,0.127,0.9579999
46.39911,0.7691023,-0.7544126,1.276237,0.323,-0.821,1.288,0,516.5209,0.127,0.9579999
46.50891,0.7681714,-0.7546396,1.275942,0.323,-0.821,1.288,0,516.6209,0.127,0.9579999
46.61383,0.7714435,-0.7526771,1.276758,0.324,-0.821,1.285,0,516.7209,0.126,0.9549999
46.72845,0.7594649,-0.7577174,1.272964,0.345,-0.821,1.253,0,516.8209,0.105,0.923
46.93195,0.7554218,-0.7593269,1.272649,0.366,-0.821,0.986,0,516.9208,0.08399999,0.656
47.08887,0.7554855,-0.7587441,1.270534,-0.035,-0.821,1.064,0,517.0208,0.485,0.734
47.20135,0.7469738,-0.7636409,1.262955,-0.038,-0.821,1.064,0,517.1208,0.488,0.734
47.31195,0.7432721,-0.7673827,1.262521,-0.038,-0.821,1.064,0,517.2208,0.488,0.734
47.42743,0.7441362,-0.7668725,1.265918,-0.035,-0.821,1.06,0,517.3207,0.485,0.7299999
47.78552,0.745202,-0.7667261,1.270821,0.398,-0.821,0.929,0,517.4207,0.05199999,0.599
47.89325,0.7450632,-0.7666021,1.270383,0.429,-0.821,0.952,0,517.5207,0.021,0.622
48.00037,0.7423633,-0.767139,1.269155,0.433,-0.821,0.957,0,517.6207,0.01699999,0.627
48.11725,0.7385397,-0.7706671,1.26646,0.457,-0.821,0.958,0,517.7206,0.006999999,0.628
48.2196,0.7383459,-0.7704896,1.266907,0.457,-0.821,0.958,0,517.8206,0.006999999,0.628
48.32001,0.7391179,-0.7698832,1.268197,0.46,-0.821,0.967,0,517.9206,0.01000002,0.637
48.42242,0.7397326,-0.770266,1.269314,0.454,-0.821,0.997,0,518.0206,0.004000008,0.6669999
48.55652,0.7392938,-0.770701,1.270065,0.406,-0.821,1.221,0,518.1205,0.044,0.8909999
48.88983,0.7375275,-0.7716734,1.269202,0.231,-0.821,1.563,0,518.2205,0.219,0.7969999
49.1394,0.7371089,-0.7725027,1.268793,0.156,-0.821,1.729,0,518.3205,0.294,0.6309999
49.24164,0.7353827,-0.7733175,1.268101,0.154,-0.821,1.731,0,518.4205,0.296,0.6289999
49.37268,0.7364668,-0.7731925,1.268045,0.154,-0.821,1.751,0,518.5204,0.296,0.6089998
49.50012,0.7370656,-0.7727829,1.268905,0.154,-0.821,1.751,0,518.6204,0.296,0.6089998
49.72253,0.7367826,-0.7731578,1.268095,0.183,-0.821,1.621,0,518.7204,0.267,0.7389998
49.87134,0.735436,-0.774066,1.269386,0.211,-0.821,1.561,0,518.8204,0.239,0.7989999
50.02478,0.7352893,-0.7747657,1.270221,0.235,-0.821,1.526,0,518.9203,0.215,0.8339999
50.14832,0.7346956,-0.7751362,1.270029,0.261,-0.821,1.495,0,519.0203,0.189,0.8649999
50.31824,0.7357913,-0.7750662,1.274532,0.338,-0.821,1.411,0,519.1203,0.112,0.9489999
50.55585,0.7569625,-0.7734137,1.289436,0.496,-0.821,1.33,0,519.2203,0.046,1
50.65619,0.7592502,-0.773923,1.290742,0.5,-0.821,1.33,0,519.3203,0.05000001,1
50.75903,0.7591873,-0.775116,1.292036,0.507,-0.821,1.327,0,519.4202,0.05700004,0.997
50.86414,0.7598063,-0.779525,1.291478,0.521,-0.821,1.322,0,519.5202,0.07100004,0.992
50.96979,0.7570398,-0.7812151,1.289475,0.521,-0.821,1.322,0,519.6202,0.07100004,0.992
51.1012,0.7568178,-0.7815273,1.288854,0.521,-0.821,1.322,0,519.7202,0.07100004,0.992
51.21112,0.7574496,-0.7816548,1.289672,0.521,-0.821,1.322,0,519.8201,0.07100004,0.992
51.32019,0.7579414,-0.7841054,1.288368,0.521,-0.821,1.322,0,519.9201,0.07100004,0.992
51.45117,0.7533723,-0.7887561,1.283442,0.537,-0.821,1.328,0,520.0201,0.08700001,0.9979999
51.56213,0.7506582,-0.7903079,1.281135,0.552,-0.821,1.347,0,520.1201,0.102,1.013
51.68341,0.7509915,-0.7909364,1.281116,0.552,-0.821,1.347,0,520.22,0.102,1.013
51.78711,0.7508924,-0.7924845,1.278709,0.552,-0.821,1.347,0,520.32,0.102,1.013
51.88721,0.749885,-0.7934451,1.275574,0.554,-0.821,1.347,0,520.42,0.104,1.013
52.04498,0.7488821,-0.7942602,1.274127,0.486,-0.821,1.25,0,520.52,0.03600001,0.92
52.18774,0.7486856,-0.7947118,1.273621,0.601,-0.821,1.131,0,520.6199,0.151,0.801
52.28833,0.7501714,-0.7948674,1.271917,0.605,-0.821,1.128,0,520.7199,0.155,0.798
52.4975,0.7536009,-0.7957118,1.265521,0.454,-0.821,1.368,0,520.8199,0.004000008,0.9919999
52.62122,0.7533985,-0.7965369,1.263608,0.442,-0.821,1.388,0,520.9199,0.007999986,0.9719999
52.93219,0.7343458,-0.7955436,1.258093,0.556,-0.821,1.153,0,521.0198,0.106,0.823
53.03857,0.738859,-0.7948179,1.260052,0.564,-0.821,1.134,0,521.1198,0.114,0.8039999
53.18201,0.7383413,-0.7949752,1.259277,0.409,-0.821,1.346,0,521.2198,0.04099998,1.014
53.28931,0.7385761,-0.7951503,1.259299,0.409,-0.821,1.346,0,521.3198,0.04099998,1.014
53.50128,0.7375479,-0.7952176,1.257729,0.564,-0.821,0.974,0,521.4197,0.114,0.6439999
53.74963,0.7382256,-0.7958452,1.257353,0.462,-0.821,1.289,0,521.5197,0.01200002,0.959
53.98669,0.7379678,-0.7958059,1.256553,0.588,-0.821,1.035,0,521.6197,0.138,0.7049999
54.18274,0.7380593,-0.7960215,1.256281,0.495,-0.821,1.283,0,521.7197,0.04500002,0.9529999
54.2865,0.7384652,-0.7962967,1.256265,0.495,-0.821,1.283,0,521.8196,0.04500002,0.9529999
54.4715,0.7382234,-0.7965795,1.256424,0.564,-0.821,1.022,0,521.9196,0.114,0.6919999
54.63855,0.7380078,-0.7965913,1.256131,0.49,-0.821,1.195,0,522.0196,0.04000002,0.865
54.76294,0.7385296,-0.796544,1.256111,0.467,-0.821,1.236,0,522.1196,0.01700002,0.9059999
54.95819,0.738641,-0.7961641,1.256141,0.544,-0.821,1.055,0,522.2195,0.09400004,0.7249999
55.1413,0.738632,-0.7963299,1.256194,0.435,-0.821,1.341,0,522.3195,0.01499999,1.011
55.24359,0.7386821,-0.7964005,1.256306,0.435,-0.821,1.338,0,522.4195,0.01499999,1.008
55.35773,0.7383601,-0.79682,1.256049,0.458,-0.821,1.269,0,522.5195,0.008000016,0.939
55.46552,0.7385246,-0.7965129,1.25577,0.476,-0.821,1.222,0,522.6194,0.02600002,0.892
55.61969,0.739148,-0.7962137,1.256678,0.406,-0.821,1.456,0,522.7194,0.044,0.9039999
55.72876,0.7392429,-0.7959881,1.256253,0.406,-0.821,1.456,0,522.8194,0.044,0.9039999
55.88312,0.7396072,-0.7959893,1.256322,0.398,-0.821,1.471,0,522.9194,0.05199999,0.8889999
56.00702,0.7431301,-0.7954633,1.257144,0.397,-0.821,1.474,0,523.0193,0.05299997,0.8859999
56.10791,0.7432223,-0.7955346,1.257496,0.397,-0.821,1.474,0,523.1193,0.05299997,0.8859999
56.2168,0.7431813,-0.7954631,1.257449,0.397,-0.821,1.474,0,523.2193,0.05299997,0.8859999
56.36761,0.7431272,-0.7954074,1.25749,0.368,-0.821,1.425,0,523.3193,0.08199999,0.9349999
56.50513,0.74304,-0.7950742,1.257222,0.241,-0.821,1.456,0,523.4193,0.209,0.9039999
56.62256,0.7429397,-0.7949444,1.257324,0.235,-0.821,1.459,0,523.5192,0.215,0.9009999
56.74933,0.7436575,-0.7941273,1.25715,0.199,-0.821,1.468,0,523.6192,0.251,0.8919998
56.86224,0.7371166,-0.7965918,1.255454,0.197,-0.821,1.468,0,523.7192,0.253,0.8919998
56.9704,0.739424,-0.796546,1.257345,0.197,-0.821,1.468,0,523.8192,0.253,0.8919998
57.17804,0.7398086,-0.7965452,1.25717,0.064,-0.821,1.478,0,523.9191,0.386,0.8819999
57.30725,0.7405702,-0.7959514,1.257898,0.013,-0.821,1.489,0,524.0191,0.437,0.8709999
57.4751,0.7411571,-0.7957834,1.257776,-0.064,-0.821,1.506,0,524.1191,0.514,0.8539999
57.58197,0.7415971,-0.7956153,1.258415,-0.062,-0.821,1.506,0,524.2191,0.512,0.8539999
57.78033,0.7424418,-0.7958436,1.259158,0.181,-0.821,1.486,0,524.319,0.269,0.874
57.88422,0.7426689,-0.7957307,1.258847,0.194,-0.821,1.486,0,524.419,0.256,0.874
57.98468,0.7428526,-0.7957463,1.259106,0.273,-0.821,1.498,0,524.519,0.177,0.8619999
58.0871,0.7430981,-0.7955117,1.259319,0.276,-0.821,1.501,0,524.619,0.174,0.8589998
58.20367,0.743461,-0.7951659,1.259088,0.276,-0.821,1.501,0,524.7189,0.174,0.8589998
58.32623,0.7432989,-0.7948723,1.259108,0.326,-0.821,1.502,0,524.8189,0.124,0.8579999
58.49976,0.7435572,-0.7946936,1.259265,0.358,-0.821,1.503,0,524.9189,0.09199998,0.8569999
58.64606,0.7437267,-0.794513,1.259804,0.384,-0.821,1.501,0,525.0189,0.06599998,0.8589998
58.75183,0.744207,-0.7946915,1.259973,0.391,-0.821,1.501,0,525.1188,0.05899999,0.8589998
58.8551,0.7438263,-0.7945018,1.260065,0.411,-0.821,1.502,0,525.2188,0.03899997,0.8579999
58.96613,0.7442116,-0.7944697,1.260134,0.426,-0.821,1.5,0,525.3188,0.02399999,0.8599999
59.09485,0.7439887,-0.7943718,1.260256,0.45,-0.821,1.498,0,525.4188,0,0.8619999
59.22192,0.7443793,-0.7943112,1.260365,0.452,-0.821,1.498,0,525.5187,0.002000004,0.8619999
59.33917,0.7448037,-0.7939025,1.260204,0.466,-0.821,1.498,0,525.6187,0.016,0.8619999
59.47015,0.7444745,-0.793935,1.260376,0.482,-0.821,1.499,0,525.7187,0.03200001,0.8609999
59.5719,0.7449039,-0.7938802,1.260294,0.492,-0.821,1.501,0,525.8187,0.04200003,0.8589998
59.68823,0.7463378,-0.7926484,1.261501,0.492,-0.821,1.501,0,525.9186,0.04200003,0.8589998
59.79449,0.7453598,-0.7716315,1.268795,0.492,-0.821,1.501,0,526.0186,0.04200003,0.8589998
60.01001,0.7331387,-0.7806282,1.269578,0.205,-0.821,1.525,0,526.1186,0.245,0.8349999
60.11188,0.7328681,-0.780891,1.269152,0.205,-0.821,1.525,0,526.2186,0.245,0.8349999
60.21869,0.7337211,-0.7779853,1.27038,0.205,-0.821,1.525,0,526.3185,0.245,0.8349999
60.3338,0.683911,-0.7395719,1.278642,0.199,-0.821,1.528,0,526.4185,0.251,0.8319999
60.43933,0.6025667,-0.7339667,1.27164,0.199,-0.821,1.528,0,526.5185,0.251,0.8319999
60.62616,0.4062873,-0.7469417,1.180353,0.008,-0.821,1.555,0,526.6185,0.442,0.8049999
60.79431,0.3523798,-0.7621521,1.153623,-0.026,-0.821,1.541,0,526.7184,0.476,0.8189999
60.89911,0.3557101,-0.7754018,1.156552,-0.026,-0.821,1.541,0,526.8184,0.476,0.8189999
61.11945,0.3584421,-0.7775986,1.162961,0.039,-0.821,1.366,0,526.9184,0.411,0.9939998
61.37347,0.3645264,-0.7781341,1.159054,0.179,-0.821,1.124,0,527.0184,0.271,0.7939999
61.48004,0.3648896,-0.7783793,1.159146,0.217,-0.821,0.847,0,527.1183,0.233,0.517
61.58771,0.3581246,-0.7664389,1.157936,0.216,-0.821,0.837,0,527.2183,0.234,0.507
61.71722,0.2947315,-0.7104068,1.043352,0.236,-0.821,0.802,0,527.3183,0.214,0.472
61.87787,0.2531773,-0.7314645,0.964941,0.314,-0.821,0.655,0,527.4183,0.136,0.325
62.00031,0.257399,-0.7467659,0.9515763,0.385,-0.821,0.597,0,527.5182,0.065,0.267
62.16571,0.2555707,-0.7629839,0.9888622,0.612,-0.821,0.737,0,527.6182,0.162,0.407
62.49902,0.2545293,-0.7674,0.9980454,0.694,-0.821,1.175,0,527.7182,0.244,0.8449999
62.63422,0.2537556,-0.7675022,0.9981782,0.691,-0.821,1.196,0,527.8182,0.241,0.8659999
63.02246,0.2549239,-0.7685029,0.9994844,0.4,-0.821,1.251,0,527.9182,0.04999998,0.921
63.12689,0.2589086,-0.7687244,0.9977235,0.324,-0.821,1.285,0,528.0181,0.126,0.9549999
63.38281,0.2671906,-0.7691573,0.9959213,0.102,-0.821,1.415,0,528.1181,0.348,0.9449999
63.48407,0.2660161,-0.7700139,0.9971834,0.096,-0.821,1.421,0,528.2181,0.354,0.9389999
63.62506,0.2686186,-0.7698056,0.9983993,-0.068,-0.821,1.511,0,528.3181,0.518,0.8489999
63.73572,0.2683471,-0.7696657,0.998508,-0.066,-0.821,1.525,0,528.418,0.516,0.8349999
63.87952,0.267419,-0.7698231,0.9995706,-0.071,-0.821,1.606,0,528.518,0.521,0.7539999
64.02795,0.2454655,-0.7483716,1.011514,-0.095,-0.821,1.686,0,528.618,0.545,0.6739999
64.13983,0.1528073,-0.7416009,1.041006,-0.093,-0.821,1.686,0,528.718,0.543,0.6739999
64.38049,0.0806787,-0.7470847,1.164586,0.074,-0.821,1.679,0,528.8179,0.376,0.6809999
64.521,0.0647074,-0.7754061,1.242901,0.163,-0.821,1.7,0,528.9179,0.287,0.6599998
64.75262,0.05982168,-0.7743008,1.242933,0.284,-0.821,1.655,0,529.0179,0.166,0.7049999
64.85846,0.06005041,-0.7750005,1.243493,0.284,-0.821,1.655,0,529.1179,0.166,0.7049999
65.00037,0.05948424,-0.7751136,1.242367,0.385,-0.821,1.639,0,529.2178,0.065,0.7209998
65.10779,0.05606666,-0.7729184,1.2307,0.396,-0.821,1.639,0,529.3178,0.05399999,0.7209998
65.22473,0.05246607,-0.7710309,1.223766,0.396,-0.821,1.639,0,529.4178,0.05399999,0.7209998
65.33752,0.04546802,-0.7732356,1.21629,0.398,-0.821,1.639,0,529.5178,0.05199999,0.7209998
65.45355,0.04046956,-0.7653756,1.206078,0.444,-0.821,1.649,0,529.6177,0.005999982,0.7109998
65.84106,0.04209049,-0.7700039,1.205201,0.251,-0.821,1.664,0,529.7177,0.199,0.6959999
65.98468,0.03927814,-0.7707654,1.201827,0.161,-0.821,1.671,0,529.8177,0.289,0.6889999
66.10004,0.03758395,-0.7716656,1.200643,0.108,-0.821,1.684,0,529.9177,0.342,0.6759999
66.2049,0.03824038,-0.7695264,1.201317,0.099,-0.821,1.683,0,530.0176,0.351,0.6769999
66.31079,0.04784102,-0.7726782,1.203696,0.101,-0.821,1.681,0,530.1176,0.349,0.6789999
66.63721,0.0448458,-0.7735553,1.200096,0.318,-0.821,1.662,0,530.2176,0.132,0.698
66.74072,0.04518786,-0.773849,1.200176,0.322,-0.821,1.662,0,530.3176,0.128,0.698
66.85931,0.04545195,-0.7740857,1.200239,0.322,-0.821,1.662,0,530.4175,0.128,0.698
67.07861,0.05143339,-0.7777764,1.20253,0.17,-0.821,1.677,0,530.5175,0.28,0.6829998
67.18555,0.05185539,-0.7782182,1.202234,0.17,-0.821,1.677,0,530.6175,0.28,0.6829998
67.3006,0.05067239,-0.7787386,1.201895,0.17,-0.821,1.677,0,530.7175,0.28,0.6829998
67.56097,0.04956494,-0.7790018,1.203676,0.367,-0.821,1.671,0,530.8174,0.08299997,0.6889999
67.66364,0.04930445,-0.779062,1.20363,0.367,-0.821,1.671,0,530.9174,0.08299997,0.6889999
68.02301,0.04885986,-0.7801585,1.206,0.081,-0.821,1.74,0,531.0174,0.369,0.6199999
68.12836,0.0484167,-0.7803847,1.206464,0.078,-0.821,1.74,0,531.1174,0.372,0.6199999
68.23303,0.04613023,-0.7807177,1.206311,0.074,-0.821,1.741,0,531.2173,0.376,0.6189998
68.35388,0.04240378,-0.7816004,1.206591,0.058,-0.821,1.743,0,531.3173,0.392,0.6169999
68.461,0.0458826,-0.7841908,1.211696,0.046,-0.821,1.746,0,531.4173,0.404,0.6139998
68.72406,0.04765002,-0.7770766,1.206271,0.227,-0.821,1.7,0,531.5173,0.223,0.6599998
68.83984,0.06017686,-0.7825347,1.205427,0.281,-0.821,1.69,0,531.6172,0.169,0.6699998
68.9444,0.05903786,-0.7820239,1.205488,0.281,-0.821,1.69,0,531.7172,0.169,0.6699998
69.04681,0.06217337,-0.7747416,1.197367,0.281,-0.821,1.69,0,531.8172,0.169,0.6699998
69.1629,0.08735065,-0.7742795,1.190402,0.281,-0.821,1.69,0,531.9172,0.169,0.6699998
69.26294,0.09189595,-0.7747953,1.190799,0.281,-0.821,1.69,0,532.0172,0.169,0.6699998
69.50549,0.0907438,-0.775382,1.191606,0.46,-0.821,1.653,0,532.1171,0.01000002,0.7069999
69.60883,0.091078,-0.7758927,1.191867,0.465,-0.821,1.654,0,532.2171,0.01500002,0.7059999
69.71259,0.09138288,-0.7767759,1.192842,0.465,-0.821,1.654,0,532.3171,0.01500002,0.7059999
69.96924,0.09194825,-0.7782025,1.19665,0.184,-0.821,1.721,0,532.4171,0.266,0.6389999
70.078,0.09196977,-0.7781734,1.196827,0.182,-0.821,1.719,0,532.517,0.268,0.6409999
70.18329,0.09164788,-0.778749,1.197362,0.189,-0.821,1.716,0,532.617,0.261,0.6439999
70.28479,0.08889253,-0.7782642,1.197996,0.191,-0.821,1.716,0,532.717,0.259,0.6439999
70.59314,0.090087,-0.7787989,1.200542,0.441,-0.821,1.498,0,532.817,0.008999974,0.8619999
70.69348,0.0899625,-0.7791456,1.200769,0.45,-0.821,1.483,0,532.9169,0,0.8769999
70.97791,0.0838543,-0.7783509,1.204359,0.355,-0.821,1.707,0,533.0169,0.095,0.6529999
71.07843,0.08288709,-0.7777084,1.205545,0.351,-0.821,1.714,0,533.1169,0.09899998,0.6459999
71.27008,0.08558853,-0.777586,1.204922,0.392,-0.821,1.547,0,533.2169,0.058,0.8129998
71.47565,0.09009759,-0.7789944,1.205991,0.295,-0.821,1.759,0,533.3168,0.155,0.601
71.64844,0.08844244,-0.7793212,1.207113,0.328,-0.821,1.617,0,533.4168,0.122,0.7429999
71.81561,0.0879529,-0.7796561,1.208204,0.23,-0.821,1.806,0,533.5168,0.22,0.5539999
71.94446,0.08781956,-0.7797043,1.208643,0.233,-0.821,1.647,0,533.6168,0.217,0.7129999
72.06989,0.08763132,-0.7795705,1.208864,0.202,-0.821,1.8,0,533.7167,0.248,0.5599999
72.18738,0.08793504,-0.7795408,1.208894,0.203,-0.821,1.709,0,533.8167,0.247,0.6509999
72.30768,0.08868986,-0.7794729,1.209275,0.207,-0.821,1.771,0,533.9167,0.243,0.5889999
72.41382,0.08942269,-0.7794355,1.210136,0.198,-0.821,1.703,0,534.0167,0.252,0.6569999
72.52014,0.09013067,-0.7792693,1.210556,0.177,-0.821,1.831,0,534.1166,0.273,0.5289999
72.62433,0.08964281,-0.7793254,1.210549,0.166,-0.821,1.683,0,534.2166,0.284,0.6769999
72.73004,0.0894537,-0.7794015,1.210906,0.148,-0.821,1.841,0,534.3166,0.302,0.5189999
72.91119,0.09095896,-0.779765,1.211032,0.117,-0.821,1.833,0,534.4166,0.333,0.527
73.02515,0.09126353,-0.7800788,1.211883,0.134,-0.821,1.69,0,534.5165,0.316,0.6699998
73.14685,0.0906796,-0.7800429,1.212767,0.153,-0.821,1.72,0,534.6165,0.297,0.6399999
73.3219,0.0923261,-0.7797185,1.211998,0.154,-0.821,1.722,0,534.7165,0.296,0.6379999
73.49585,0.09220903,-0.7799044,1.213648,0.157,-0.821,1.635,0,534.8165,0.293,0.7249999
73.67505,0.09035818,-0.7801158,1.214625,0.187,-0.821,1.678,0,534.9164,0.263,0.6819999
73.85632,0.0887329,-0.7801213,1.215808,0.194,-0.821,1.697,0,535.0164,0.256,0.6629999
74.05573,0.08799077,-0.7803829,1.217552,0.188,-0.821,1.728,0,535.1164,0.262,0.6319999
74.34332,0.08724461,-0.7798159,1.218406,0.278,-0.821,1.574,0,535.2164,0.172,0.7859999
74.44482,0.08631143,-0.779836,1.218787,0.277,-0.821,1.725,0,535.3163,0.173,0.6349999
74.61804,0.08605561,-0.7798183,1.218758,0.253,-0.821,1.717,0,535.4163,0.197,0.6429999
74.82672,0.08948667,-0.7804479,1.218613,0.223,-0.821,1.751,0,535.5163,0.227,0.6089998
75.13062,0.08990204,-0.7804142,1.219019,0.21,-0.821,1.599,0,535.6163,0.24,0.7609999
