timestamp,cat_x,cat_y,cat_z,laser_x,laser_y,laser_z,engagement_indicator,time_since_engagement,distance_to_boundary_x,distance_to_boundary_z
33.62256,0.7490839,-0.7815651,1.19597,0.303,-0.908,1.567,0,371.1134,0.147,0.7929999
33.73389,0.7489082,-0.7816239,1.196093,0.303,-0.908,1.567,0,371.2134,0.147,0.7929999
33.84375,0.7491027,-0.7817016,1.195735,0.309,-0.908,1.568,0,371.3134,0.141,0.7919999
33.9469,0.7493508,-0.7818229,1.196048,0.307,-0.908,1.563,0,371.4135,0.143,0.7969999
34.05066,0.7490221,-0.7815461,1.19617,0.308,-0.908,1.555,0,371.5135,0.142,0.8049999
34.17291,0.7491549,-0.7818636,1.196112,0.309,-0.908,1.548,0,371.6135,0.141,0.8119999
34.29047,0.7492349,-0.7815678,1.196163,0.316,-0.908,1.535,0,371.7135,0.134,0.8249999
34.42072,0.7491727,-0.7815459,1.196107,0.327,-0.908,1.499,0,371.8135,0.123,0.8609999
34.53009,0.7490707,-0.7814969,1.195876,0.327,-0.908,1.489,0,371.9135,0.123,0.8709999
34.66229,0.7492342,-0.7815171,1.196075,0.327,-0.908,1.48,0,372.0135,0.123,0.8799999
34.81036,0.7491674,-0.780751,1.196125,0.328,-0.908,1.467,0,372.1135,0.122,0.8929999
34.92151,0.7480757,-0.7798547,1.193634,0.333,-0.908,1.424,0,372.2135,0.117,0.9359999
35.1098,0.7488165,-0.7804273,1.195965,0.329,-0.908,1.411,0,372.3135,0.121,0.9489999
35.21057,0.7503496,-0.7597981,1.187241,0.328,-0.908,1.407,0,372.4135,0.122,0.9529999
35.40448,0.640129,-0.7409689,1.100523,0.36,-0.908,1.341,0,372.5135,0.08999997,1.011
35.53088,0.6273841,-0.7545493,1.091896,0.363,-0.908,1.34,0,372.6135,0.08699998,1.01
35.67603,0.6240709,-0.766134,1.092284,0.356,-0.908,1.31,0,372.7135,0.09399998,0.9799999
35.86914,0.6289225,-0.7662761,1.073198,0.337,-0.908,1.224,0,372.8135,0.113,0.8939999
36.00024,0.6289906,-0.7656192,1.077334,0.323,-0.908,1.186,0,372.9135,0.127,0.8559999
36.10455,0.629388,-0.7653691,1.077822,0.316,-0.908,1.163,0,373.0135,0.134,0.8329999
36.20459,0.6336566,-0.7540176,1.072698,0.316,-0.908,1.163,0,373.1136,0.134,0.8329999
36.30725,0.6448191,-0.7321766,1.014892,0.316,-0.908,1.163,0,373.2136,0.134,0.8329999
36.41174,0.6143784,-0.7383806,0.9883881,0.289,-0.908,1.155,0,373.3136,0.161,0.8249999
36.52185,0.6007241,-0.7593029,0.9941961,0.283,-0.908,1.152,0,373.4136,0.167,0.8219999
36.63397,0.603022,-0.7588931,0.9988061,0.283,-0.908,1.152,0,373.5136,0.167,0.8219999
36.76093,0.6027024,-0.7630183,1.001352,0.275,-0.908,1.153,0,373.6136,0.175,0.823
36.87018,0.6036916,-0.7662839,1.004293,0.24,-0.908,1.163,0,373.7136,0.21,0.8329999
36.97827,0.6054456,-0.7671876,1.005444,0.221,-0.908,1.172,0,373.8136,0.229,0.842
37.10535,0.6061768,-0.7687948,1.005497,0.221,-0.908,1.172,0,373.9136,0.229,0.842
37.21332,0.6017116,-0.7725804,1.007439,0.221,-0.908,1.172,0,374.0136,0.229,0.842
37.33569,0.5989108,-0.7757731,1.012139,0.218,-0.908,1.199,0,374.1136,0.232,0.869
37.47308,0.5996423,-0.7769836,1.013177,0.227,-0.908,1.232,0,374.2136,0.223,0.902
37.63348,0.598314,-0.7777376,1.015025,0.253,-0.908,1.286,0,374.3136,0.197,0.956
37.75696,0.5975322,-0.7777905,1.015253,0.268,-0.908,1.311,0,374.4136,0.182,0.9809999
37.90863,0.5961339,-0.7626629,1.018946,0.297,-0.908,1.361,0,374.5136,0.153,0.999
38.05219,0.502893,-0.7422135,1.064978,0.324,-0.908,1.409,0,374.6136,0.126,0.9509999
38.17004,0.4601974,-0.750393,1.074955,0.341,-0.908,1.437,0,374.7137,0.109,0.9229999
38.30505,0.4450364,-0.7555906,1.0747,0.348,-0.908,1.45,0,374.8137,0.102,0.9099998
38.41534,0.4490696,-0.7549071,1.072713,0.368,-0.908,1.478,0,374.9137,0.08199999,0.8819999
38.54761,0.4595132,-0.7520045,1.058229,0.379,-0.908,1.498,0,375.0137,0.07099998,0.8619999
38.65308,0.4617525,-0.7507437,1.051351,0.388,-0.908,1.527,0,375.1137,0.06199998,0.8329999
38.76099,0.4633591,-0.7509299,1.050054,0.389,-0.908,1.545,0,375.2137,0.06099999,0.8149999
38.86664,0.4628399,-0.7512519,1.050394,0.392,-0.908,1.555,0,375.3137,0.058,0.8049999
38.96771,0.4635527,-0.7515222,1.049197,0.406,-0.908,1.581,0,375.4137,0.044,0.7789999
39.0874,0.4637729,-0.7507854,1.046326,0.408,-0.908,1.602,0,375.5137,0.042,0.7579999
39.30902,0.4736936,-0.7365825,1.06224,0.357,-0.908,1.639,0,375.6137,0.09299999,0.7209998
39.42999,0.4781871,-0.7406663,1.069789,0.309,-0.908,1.652,0,375.7137,0.141,0.7079999
39.55548,0.4777746,-0.7414253,1.07194,0.301,-0.908,1.661,0,375.8137,0.149,0.6989999
39.67694,0.4781508,-0.7434117,1.073945,0.29,-0.908,1.671,0,375.9137,0.16,0.6889999
39.78522,0.4784999,-0.7459024,1.076784,0.288,-0.908,1.675,0,376.0137,0.162,0.6849999
39.93176,0.4788928,-0.7493979,1.079429,0.239,-0.908,1.701,0,376.1137,0.211,0.6589999
40.04468,0.4795589,-0.7530485,1.082511,0.215,-0.908,1.703,0,376.2137,0.235,0.6569999
40.16058,0.4828144,-0.7572209,1.088374,0.203,-0.908,1.702,0,376.3138,0.247,0.6579999
40.41571,0.4924768,-0.78132,1.116668,0.104,-0.908,1.695,0,376.4138,0.346,0.6649998
40.5368,0.491758,-0.7810366,1.114718,0.071,-0.908,1.692,0,376.5138,0.379,0.6679999
40.6792,0.4909501,-0.7801075,1.110344,0.016,-0.908,1.68,0,376.6138,0.434,0.6799999
40.81549,0.4729841,-0.7836415,1.103925,-0.018,-0.908,1.672,0,376.7138,0.468,0.6879998
40.95563,0.4490716,-0.7854037,1.096474,-0.073,-0.908,1.669,0,376.8138,0.523,0.6909999
41.0921,0.4497588,-0.7862086,1.100564,-0.088,-0.908,1.667,0,376.9138,0.538,0.6929998
41.19305,0.4508877,-0.7867357,1.100786,-0.091,-0.908,1.667,0,377.0138,0.541,0.6929998
41.29822,0.4500598,-0.7871639,1.101131,-0.093,-0.908,1.665,0,377.1138,0.543,0.6949999
41.39899,0.4499527,-0.7876662,1.101249,-0.096,-0.908,1.66,0,377.2138,0.546,0.6999999
41.59088,0.4503763,-0.7878706,1.101404,-0.054,-0.908,1.52,0,377.3138,0.504,0.8399999
41.69305,0.4507172,-0.7883738,1.10163,-0.054,-0.908,1.52,0,377.4138,0.504,0.8399999
41.83618,0.4503243,-0.7883598,1.101627,-0.037,-0.908,1.491,0,377.5138,0.487,0.8689998
41.94452,0.4507498,-0.7885914,1.10192,-0.037,-0.908,1.491,0,377.6138,0.487,0.8689998
42.04639,0.4511389,-0.7890096,1.102622,-0.037,-0.908,1.491,0,377.7138,0.487,0.8689998
42.1557,0.451491,-0.7893291,1.102906,-0.042,-0.908,1.475,0,377.8138,0.492,0.8849999
42.34418,0.4517222,-0.789662,1.103453,0.049,-0.908,1.438,0,377.9138,0.401,0.9219999
42.46198,0.4518517,-0.7900044,1.103647,0.055,-0.908,1.431,0,378.0139,0.395,0.9289999
42.56677,0.4518228,-0.7901359,1.103712,0.055,-0.908,1.431,0,378.1139,0.395,0.9289999
42.67688,0.4524626,-0.7900134,1.102249,0.055,-0.908,1.431,0,378.2139,0.395,0.9289999
42.7793,0.4530157,-0.7898325,1.102519,0.055,-0.908,1.431,0,378.3139,0.395,0.9289999
42.89252,0.4536996,-0.7904046,1.103464,0.059,-0.908,1.41,0,378.4139,0.391,0.9499999
43.02087,0.4540159,-0.7907215,1.104262,0.056,-0.908,1.369,0,378.5139,0.394,0.9909999
43.14496,0.454091,-0.7907499,1.104603,0.051,-0.908,1.331,0,378.6139,0.399,1.001
43.37982,0.4537809,-0.7895741,1.101803,0.087,-0.908,1.22,0,378.7139,0.363,0.89
43.50684,0.4530386,-0.7891745,1.101193,0.088,-0.908,1.208,0,378.8139,0.362,0.8779999
43.67365,0.4529601,-0.789592,1.102082,0.096,-0.908,1.168,0,378.9139,0.354,0.8379999
43.80933,0.452492,-0.790121,1.102148,0.135,-0.908,1.131,0,379.0139,0.315,0.801
43.93713,0.4519039,-0.7897145,1.101808,0.156,-0.908,1.089,0,379.1139,0.294,0.7589999
44.05634,0.451313,-0.7893201,1.101121,0.159,-0.908,1.083,0,379.2139,0.291,0.7529999
44.15643,0.4503189,-0.789396,1.101168,0.186,-0.908,1.049,0,379.3139,0.264,0.719
44.25787,0.4491239,-0.7890602,1.098955,0.196,-0.908,1.043,0,379.4139,0.254,0.7129999
44.36682,0.448388,-0.7886175,1.098008,0.23,-0.908,1.022,0,379.5139,0.22,0.6919999
44.52838,0.4484175,-0.7887821,1.098466,0.266,-0.908,1.012,0,379.614,0.184,0.6819999
44.63892,0.4472745,-0.7877108,1.098407,0.281,-0.908,1.007,0,379.714,0.169,0.6769999
44.74371,0.4462773,-0.7843339,1.088901,0.303,-0.908,0.994,0,379.814,0.147,0.664
44.84686,0.4451802,-0.7833858,1.085843,0.33,-0.908,0.972,0,379.914,0.12,0.642
44.99609,0.4454114,-0.7834364,1.087425,0.355,-0.908,0.949,0,380.014,0.095,0.619
45.14044,0.4453602,-0.7808917,1.082742,0.391,-0.908,0.948,0,380.114,0.05899999,0.618
45.2478,0.4449937,-0.7810277,1.082763,0.411,-0.908,0.939,0,380.214,0.03899997,0.609
45.35077,0.4449354,-0.7774295,1.081537,0.414,-0.908,0.937,0,380.314,0.03599998,0.607
45.45624,0.4541025,-0.7679162,1.0632,0.416,-0.908,0.932,0,380.414,0.03399998,0.602
45.59192,0.4547613,-0.7680597,1.060748,0.419,-0.908,0.909,0,380.514,0.03099999,0.579
45.75513,0.4551758,-0.769017,1.063017,0.456,-0.908,0.838,0,380.614,0.006000012,0.508
45.87732,0.4554919,-0.7694046,1.063353,0.477,-0.908,0.807,0,380.714,0.02700001,0.477
45.99213,0.4554531,-0.7698227,1.063646,0.487,-0.908,0.791,0,380.814,0.037,0.461
46.09833,0.4553143,-0.770103,1.064239,0.509,-0.908,0.763,0,380.914,0.05900002,0.433
46.19855,0.4553412,-0.7701999,1.064679,0.519,-0.908,0.753,0,381.014,0.06900001,0.423
46.31,0.4562663,-0.769983,1.064452,0.542,-0.908,0.738,0,381.114,0.09200001,0.408
46.41968,0.4559413,-0.7702925,1.064946,0.544,-0.908,0.737,0,381.2141,0.09400004,0.407
46.53003,0.4559047,-0.7701759,1.064584,0.544,-0.908,0.737,0,381.3141,0.09400004,0.407
46.6474,0.457931,-0.7686779,1.061248,0.541,-0.908,0.729,0,381.4141,0.09100002,0.399
46.78137,0.458281,-0.7688687,1.061429,0.542,-0.908,0.695,0,381.5141,0.09200001,0.365
46.90533,0.458153,-0.7688919,1.061877,0.542,-0.908,0.695,0,381.6141,0.09200001,0.365
47.05432,0.4584469,-0.7690461,1.062263,0.518,-0.908,0.681,0,381.7141,0.06800002,0.351
47.18805,0.4592104,-0.7693908,1.061342,0.474,-0.908,0.662,0,381.8141,0.02400002,0.332
47.31299,0.4596687,-0.7689652,1.05943,0.454,-0.908,0.669,0,381.9141,0.004000008,0.339
47.44946,0.4598452,-0.7683958,1.058126,0.423,-0.908,0.699,0,382.0141,0.02699998,0.369
47.5639,0.4600627,-0.7682553,1.058458,0.377,-0.908,0.743,0,382.1141,0.07299998,0.413
47.66663,0.4598748,-0.7680194,1.058841,0.351,-0.908,0.764,0,382.2141,0.09899998,0.434
47.79749,0.4598102,-0.7683255,1.058733,0.306,-0.908,0.802,0,382.3141,0.144,0.472
47.91528,0.4593625,-0.7689065,1.058819,0.302,-0.908,0.809,0,382.4141,0.148,0.479
48.0191,0.4591969,-0.7690843,1.058761,0.296,-0.908,0.828,0,382.5141,0.154,0.498
48.12073,0.4591602,-0.7691793,1.059301,0.283,-0.908,0.87,0,382.6141,0.167,0.54
48.24799,0.459105,-0.7693208,1.059563,0.281,-0.908,0.909,0,382.7141,0.169,0.579
48.39569,0.4591312,-0.7693734,1.060251,0.311,-0.908,1.018,0,382.8141,0.139,0.688
48.51794,0.4592366,-0.769354,1.060424,0.324,-0.908,1.054,0,382.9142,0.126,0.724
48.62073,0.4589794,-0.7693416,1.060472,0.341,-0.908,1.097,0,383.0142,0.109,0.767
48.72327,0.4593772,-0.7697944,1.060623,0.355,-0.908,1.135,0,383.1142,0.095,0.8049999
48.90338,0.4594007,-0.7695858,1.062086,0.357,-0.908,1.205,0,383.2142,0.09299999,0.875
49.0448,0.4593716,-0.770051,1.064225,0.352,-0.908,1.234,0,383.3142,0.09799999,0.9039999
49.17401,0.4596113,-0.7700489,1.064548,0.354,-0.908,1.273,0,383.4142,0.09599999,0.943
49.28162,0.4598143,-0.7700026,1.064988,0.355,-0.908,1.311,0,383.5142,0.095,0.9809999
49.40692,0.4600477,-0.7698581,1.065405,0.354,-0.908,1.326,0,383.6142,0.09599999,0.9959999
49.565,0.4602062,-0.7701051,1.065634,0.338,-0.908,1.344,0,383.7142,0.112,1.014
49.79626,0.461389,-0.7702873,1.066969,0.275,-0.908,1.369,0,383.8142,0.175,0.9909999
49.9198,0.4610828,-0.7700695,1.065793,0.247,-0.908,1.38,0,383.9142,0.203,0.9799999
50.04297,0.4596427,-0.7705855,1.065678,0.218,-0.908,1.393,0,384.0142,0.232,0.9669999
50.15149,0.4592589,-0.7710384,1.065492,0.178,-0.908,1.409,0,384.1142,0.272,0.9509999
50.25214,0.4595558,-0.7713642,1.065086,0.154,-0.908,1.412,0,384.2142,0.296,0.948
50.37061,0.4593673,-0.7717014,1.065556,0.119,-0.908,1.416,0,384.3142,0.331,0.9439999
50.50311,0.4591529,-0.7717257,1.064637,0.094,-0.908,1.413,0,384.4142,0.356,0.9469999
50.6037,0.4592394,-0.7713475,1.064174,0.08,-0.908,1.412,0,384.5143,0.37,0.948
50.71246,0.4583402,-0.7715113,1.065079,0.08,-0.908,1.412,0,384.6143,0.37,0.948
50.83514,0.4551146,-0.7735928,1.067745,0.072,-0.908,1.414,0,384.7143,0.378,0.9459999
51.00507,0.4536584,-0.7754415,1.069984,0.048,-0.908,1.403,0,384.8143,0.402,0.9569999
51.13043,0.4535945,-0.7758693,1.070138,0.036,-0.908,1.398,0,384.9143,0.414,0.9619999
51.24731,0.4538306,-0.7760491,1.069891,0.029,-0.908,1.402,0,385.0143,0.421,0.9579999
51.35663,0.4527266,-0.7765521,1.07003,0.026,-0.908,1.446,0,385.1143,0.424,0.9139999
51.59454,0.4515332,-0.777536,1.071065,0.048,-0.908,1.535,0,385.2143,0.402,0.8249999
51.69647,0.449591,-0.7771071,1.071068,0.046,-0.908,1.536,0,385.3143,0.404,0.8239999
51.85138,0.4488598,-0.7789776,1.072513,0.05,-0.908,1.55,0,385.4143,0.4,0.8099999
51.96906,0.4474507,-0.778814,1.072981,0.047,-0.908,1.571,0,385.5143,0.403,0.7889999
52.21021,0.4460947,-0.7784721,1.073595,0.037,-0.908,1.623,0,385.6143,0.413,0.7369999
52.34235,0.4441087,-0.7792117,1.074753,0.016,-0.908,1.641,0,385.7143,0.434,0.7189999
52.51434,0.4441687,-0.7794411,1.074652,0.132,-0.908,1.617,0,385.8143,0.318,0.7429999
52.7467,0.4422783,-0.7793018,1.07501,0.18,-0.908,1.615,0,385.9143,0.27,0.7449999
52.86438,0.4422811,-0.7794833,1.074507,0.203,-0.908,1.614,0,386.0143,0.247,0.7459999
52.98279,0.4417803,-0.7795713,1.074121,0.208,-0.908,1.615,0,386.1143,0.242,0.7449999
53.08612,0.44167,-0.7797967,1.073431,0.252,-0.908,1.592,0,386.2144,0.198,0.7679999
53.32861,0.4416272,-0.7797396,1.073852,0.312,-0.908,1.576,0,386.3144,0.138,0.7839999
53.49384,0.4418941,-0.7797294,1.07362,0.331,-0.908,1.571,0,386.4144,0.119,0.7889999
53.66412,0.4439357,-0.777285,1.06899,0.358,-0.908,1.558,0,386.5144,0.09199998,0.8019999
53.77069,0.4451625,-0.7763426,1.067722,0.377,-0.908,1.548,0,386.6144,0.07299998,0.8119999
53.90527,0.445317,-0.7763798,1.067622,0.385,-0.908,1.543,0,386.7144,0.065,0.8169999
54.01355,0.4462801,-0.775494,1.065865,0.387,-0.908,1.543,0,386.8144,0.06299999,0.8169999
54.14404,0.4522068,-0.77163,1.064909,0.401,-0.908,1.536,0,386.9144,0.04899999,0.8239999
54.25763,0.4539302,-0.7713302,1.067634,0.412,-0.908,1.529,0,387.0144,0.03799999,0.8309999
54.3924,0.4544504,-0.7712212,1.067317,0.423,-0.908,1.526,0,387.1144,0.02699998,0.8339999
54.52295,0.4557942,-0.7712243,1.067461,0.423,-0.908,1.526,0,387.2144,0.02699998,0.8339999
54.62823,0.4561031,-0.7711869,1.067322,0.423,-0.908,1.526,0,387.3144,0.02699998,0.8339999
54.74194,0.4703871,-0.7396389,1.082139,0.43,-0.908,1.528,0,387.4144,0.01999998,0.8319999
54.86438,0.5142223,-0.7306286,1.137376,0.43,-0.908,1.528,0,387.5144,0.01999998,0.8319999
54.98663,0.5330259,-0.7506169,1.137383,0.43,-0.908,1.528,0,387.6144,0.01999998,0.8319999
55.10651,0.5417497,-0.7577025,1.12393,0.43,-0.908,1.528,0,387.7144,0.01999998,0.8319999
55.25092,0.5431497,-0.756907,1.123505,0.438,-0.908,1.529,0,387.8145,0.01199999,0.8309999
55.41571,0.5457651,-0.7576175,1.124873,0.45,-0.908,1.53,0,387.9145,0,0.8299999
55.5304,0.5409691,-0.7583035,1.124671,0.468,-0.908,1.53,0,388.0145,0.01800001,0.8299999
55.63123,0.5382206,-0.7586513,1.123631,0.478,-0.908,1.53,0,388.1145,0.028,0.8299999
55.74097,0.5376169,-0.7588829,1.123794,0.489,-0.908,1.527,0,388.2145,0.039,0.8329999
55.86163,0.5363336,-0.7595089,1.1238,0.505,-0.908,1.519,0,388.3145,0.05500001,0.8409998
55.98163,0.5358934,-0.7571439,1.12051,0.524,-0.908,1.511,0,388.4145,0.074,0.8489999
56.11285,0.5722016,-0.7603369,1.140537,0.554,-0.908,1.498,0,388.5145,0.104,0.8619999
56.2641,0.5740283,-0.7644451,1.13976,0.558,-0.908,1.497,0,388.6145,0.108,0.8629999
56.39203,0.5745768,-0.7641567,1.138713,0.558,-0.908,1.497,0,388.7145,0.108,0.8629999
56.5611,0.5977985,-0.754103,1.124947,0.637,-0.908,1.476,0,388.8145,0.187,0.8839999
56.66229,0.6271521,-0.7724722,1.110845,0.637,-0.908,1.476,0,388.9145,0.187,0.8839999
56.77069,0.6299989,-0.7727396,1.104815,0.637,-0.908,1.476,0,389.0145,0.187,0.8839999
56.89441,0.6262974,-0.7695273,1.109813,0.639,-0.908,1.477,0,389.1145,0.189,0.8829999
57.00098,0.6440568,-0.7548167,1.124432,0.639,-0.908,1.477,0,389.2145,0.189,0.8829999
57.10236,0.6489091,-0.7602962,1.12998,0.639,-0.908,1.478,0,389.3145,0.189,0.8819999
57.20544,0.6461215,-0.7609022,1.130909,0.641,-0.908,1.483,0,389.4146,0.191,0.8769999
57.32141,0.6458683,-0.7612034,1.129566,0.652,-0.908,1.495,0,389.5146,0.202,0.8649999
57.43024,0.6450981,-0.7619933,1.129216,0.666,-0.908,1.506,0,389.6146,0.216,0.8539999
57.56061,0.6447589,-0.7629347,1.129083,0.681,-0.908,1.518,0,389.7146,0.231,0.8419999
57.69269,0.6446291,-0.7635605,1.129215,0.684,-0.908,1.521,0,389.8146,0.234,0.8389999
57.79553,0.6445037,-0.764191,1.12832,0.684,-0.908,1.522,0,389.9146,0.234,0.8379999
57.90906,0.6446903,-0.7646006,1.127462,0.685,-0.908,1.525,0,390.0146,0.235,0.8349999
58.04321,0.646973,-0.7654955,1.129105,0.685,-0.908,1.527,0,390.1146,0.235,0.8329999
58.37653,0.6464806,-0.7733271,1.128096,0.4,-0.908,1.469,0,390.2146,0.04999998,0.8909999
58.55402,0.6465471,-0.7748974,1.127747,0.335,-0.908,1.498,0,390.3146,0.115,0.8619999
58.67017,0.6466526,-0.7755136,1.127827,0.326,-0.908,1.501,0,390.4146,0.124,0.8589998
58.78906,0.6449012,-0.7752485,1.131119,0.319,-0.908,1.501,0,390.5146,0.131,0.8589998
58.89398,0.643576,-0.7751064,1.132094,0.313,-0.908,1.5,0,390.6146,0.137,0.8599999
59.01172,0.647987,-0.7749671,1.122794,0.294,-0.908,1.498,0,390.7146,0.156,0.8619999
59.14313,0.6488673,-0.775461,1.120959,0.273,-0.908,1.497,0,390.8146,0.177,0.8629999
59.2879,0.6477475,-0.7743061,1.123158,0.26,-0.908,1.495,0,390.9146,0.19,0.8649999
59.42151,0.6484511,-0.774436,1.122065,0.25,-0.908,1.488,0,391.0146,0.2,0.8719999
59.52826,0.6485453,-0.774621,1.122064,0.236,-0.908,1.48,0,391.1147,0.214,0.8799999
59.65833,0.6485373,-0.7748186,1.12171,0.227,-0.908,1.475,0,391.2147,0.223,0.8849999
59.93512,0.6482037,-0.7753893,1.121035,0.432,-0.908,1.574,0,391.3147,0.01799998,0.7859999
60.06378,0.6485323,-0.7757086,1.121048,0.446,-0.908,1.578,0,391.4147,0.003999978,0.7819999
60.20361,0.6486997,-0.7756582,1.120738,0.457,-0.908,1.583,0,391.5147,0.006999999,0.777
60.31061,0.648374,-0.7759758,1.120751,0.467,-0.908,1.586,0,391.6147,0.01700002,0.7739999
60.41174,0.6488021,-0.7757244,1.120721,0.476,-0.908,1.589,0,391.7147,0.02600002,0.7709999
60.55103,0.6484307,-0.7753831,1.12009,0.486,-0.908,1.591,0,391.8147,0.03600001,0.7689999
60.65234,0.6485976,-0.7746041,1.117951,0.486,-0.908,1.591,0,391.9147,0.03600001,0.7689999
60.79895,0.6422515,-0.7617561,1.131867,0.495,-0.908,1.606,0,392.0147,0.04500002,0.7539999
60.93451,0.6337165,-0.7664879,1.137191,0.492,-0.908,1.62,0,392.1147,0.04200003,0.7399999
61.26324,0.6245599,-0.7700652,1.146858,0.4,-0.908,1.664,0,392.2147,0.04999998,0.6959999
61.3689,0.6235605,-0.7701965,1.146641,0.371,-0.908,1.672,0,392.3147,0.079,0.6879998
61.47278,0.6232392,-0.7706236,1.147117,0.361,-0.908,1.672,0,392.4147,0.08899999,0.6879998
61.58862,0.6231362,-0.7707669,1.14687,0.351,-0.908,1.672,0,392.5147,0.09899998,0.6879998
61.68866,0.6231207,-0.7711021,1.146633,0.338,-0.908,1.671,0,392.6147,0.112,0.6889999
61.80109,0.6229467,-0.7713755,1.146779,0.314,-0.908,1.669,0,392.7148,0.136,0.6909999
61.9137,0.6225503,-0.7716933,1.147402,0.308,-0.908,1.668,0,392.8148,0.142,0.6919999
62.14661,0.6177354,-0.7739266,1.15038,0.423,-0.908,1.642,0,392.9148,0.02699998,0.7179999
62.28595,0.6179348,-0.7739554,1.150094,0.443,-0.908,1.637,0,393.0148,0.006999999,0.7229999
62.43011,0.617484,-0.774094,1.150062,0.447,-0.908,1.636,0,393.1148,0.002999991,0.7239999
62.60779,0.6171885,-0.7743245,1.150117,0.484,-0.908,1.625,0,393.2148,0.03400001,0.7349999
62.72198,0.617121,-0.7744589,1.150455,0.489,-0.908,1.622,0,393.3148,0.039,0.7379999
62.86285,0.6171063,-0.7743747,1.150458,0.495,-0.908,1.62,0,393.4148,0.04500002,0.7399999
63.08789,0.6167346,-0.7745934,1.150394,0.559,-0.908,1.585,0,393.5148,0.109,0.7749999
63.20532,0.6160988,-0.7756097,1.150251,0.562,-0.908,1.583,0,393.6148,0.112,0.777
63.30585,0.6207612,-0.7756013,1.144688,0.569,-0.908,1.581,0,393.7148,0.119,0.7789999
63.44244,0.6295488,-0.7774245,1.143245,0.598,-0.908,1.561,0,393.8148,0.148,0.7989999
63.55231,0.6289015,-0.7767087,1.142873,0.602,-0.908,1.558,0,393.9148,0.152,0.8019999
63.66931,0.6278648,-0.7756482,1.142559,0.602,-0.908,1.558,0,394.0148,0.152,0.8019999
63.78021,0.6224764,-0.7690296,1.144335,0.604,-0.908,1.559,0,394.1148,0.154,0.8009999
63.89636,0.6513455,-0.7574187,1.142945,0.613,-0.908,1.565,0,394.2148,0.163,0.7949998
64.16107,0.6546677,-0.764614,1.133078,0.555,-0.908,1.629,0,394.3148,0.105,0.7309999
64.33411,0.6534241,-0.7648546,1.133798,0.504,-0.908,1.656,0,394.4149,0.05400002,0.7039999
64.44641,0.6531439,-0.7649626,1.133821,0.489,-0.908,1.661,0,394.5149,0.039,0.6989999
64.77972,0.6438873,-0.7623984,1.155191,0.408,-0.908,1.676,0,394.6149,0.042,0.6839999
64.9024,0.645996,-0.7630402,1.152281,0.369,-0.908,1.683,0,394.7149,0.081,0.6769999
65.01068,0.6466929,-0.7633884,1.151518,0.355,-0.908,1.686,0,394.8149,0.095,0.6739999
65.138,0.6362845,-0.7364864,1.176285,0.342,-0.908,1.69,0,394.9149,0.108,0.6699998
65.25922,0.5570254,-0.7489974,1.256689,0.324,-0.908,1.695,0,395.0149,0.126,0.6649998
65.37775,0.5122907,-0.7561449,1.26124,0.318,-0.908,1.696,0,395.1149,0.132,0.6639999
65.50702,0.5099453,-0.7577328,1.258943,0.306,-0.908,1.698,0,395.2149,0.144,0.6619999
65.63989,0.5132015,-0.7574649,1.258314,0.279,-0.908,1.697,0,395.3149,0.171,0.6629999
65.78357,0.5091665,-0.7599636,1.266035,0.247,-0.908,1.696,0,395.4149,0.203,0.6639999
65.92053,0.5043282,-0.76341,1.267018,0.212,-0.908,1.695,0,395.5149,0.238,0.6649998
66.05963,0.5128865,-0.7561217,1.265253,0.185,-0.908,1.698,0,395.6149,0.265,0.6619999
66.18384,0.4605703,-0.7519212,1.256405,0.162,-0.908,1.704,0,395.7149,0.288,0.6559999
66.32111,0.4388215,-0.7669129,1.252287,0.145,-0.908,1.707,0,395.8149,0.305,0.6529999
66.45654,0.3858586,-0.7489315,1.265016,0.134,-0.908,1.708,0,395.9149,0.316,0.652
66.58673,0.3212403,-0.7504661,1.283004,0.12,-0.908,1.706,0,396.015,0.33,0.6539999
66.69403,0.322649,-0.7694238,1.295391,0.103,-0.908,1.697,0,396.115,0.347,0.6629999
66.85162,0.3217603,-0.769336,1.29516,0.055,-0.908,1.679,0,396.215,0.395,0.6809999
67.06,0.3221002,-0.7694108,1.294902,-0.007,-0.908,1.665,0,396.315,0.457,0.6949999
67.19019,0.3219511,-0.7650454,1.298877,-0.04,-0.908,1.656,0,396.415,0.49,0.7039999
67.36786,0.2559312,-0.766565,1.257898,-0.068,-0.908,1.647,0,396.515,0.518,0.7129999
67.48297,0.237423,-0.7668287,1.249557,-0.091,-0.908,1.638,0,396.615,0.541,0.7219999
67.60217,0.2314315,-0.7697803,1.250624,-0.1,-0.908,1.635,0,396.715,0.55,0.7249999
67.72601,0.231449,-0.7704805,1.263705,-0.109,-0.908,1.63,0,396.815,0.559,0.7299999
67.85681,0.227531,-0.7720335,1.262312,-0.149,-0.908,1.609,0,396.915,0.599,0.7509999
67.96576,0.2267068,-0.7730909,1.265017,-0.162,-0.908,1.602,0,397.015,0.612,0.7579999
68.06677,0.2264665,-0.7742584,1.268088,-0.175,-0.908,1.592,0,397.115,0.625,0.7679999
68.22961,0.2214575,-0.7773316,1.270006,-0.195,-0.908,1.551,0,397.215,0.645,0.8089999
68.37579,0.2158957,-0.7782419,1.265018,-0.195,-0.908,1.49,0,397.315,0.645,0.8699999
